User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,,2020-08-25T19:37:37Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,012b8793-7f31-4d27-a1cf-229f01a52066,,AwsConsoleSignIn,408612950575,
CloudTrail,ASIAV6IZ22IXU6TJKIU6,2020-08-25T19:36:34Z,logs.amazonaws.com,CreateLogGroup,us-east-1,45.16.198.181,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.841 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation",,[],c9c3b6f8-8ecf-4752-aaaf-2b9fc53637e0,7eec0eec-eab7-424a-abb7-ba435e61d315,,AwsApiCall,408612950575,
CloudTrail,,2020-08-25T19:35:52Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,9dec8ca3-2c34-48c5-9116-c5218e2e611b,,AwsConsoleSignIn,408612950575,
Accountant,,2020-08-25T19:35:20Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,acde1f27-a762-4297-a60e-e8bfe4808751,,AwsConsoleSignIn,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:34:53Z,logs.amazonaws.com,CreateLogGroup,us-east-1,45.16.198.181,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.841 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation",,[],653b45f2-2dcf-4187-a765-bb1458b5f5de,acf5a92b-3841-4643-95e8-293e42e74168,,AwsApiCall,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:33:07Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,45.16.198.181,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.841 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-408612950575-41f38252""}]",79246FF9DCBBBE64,0209c367-5c4d-4986-99ce-09146a27f27d,false,AwsApiCall,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:33:07Z,cloudtrail.amazonaws.com,PutEventSelectors,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:408612950575:trail/Udacity_Trail""}]",c48bbaf5-7edb-4423-aae6-792b9744aef2,645ce1c5-40df-48ed-94c2-50b80a35fae6,false,AwsApiCall,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:33:07Z,cloudtrail.amazonaws.com,PutInsightSelectors,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:408612950575:trail/Udacity_Trail""}]",b7ade9ab-783e-4df2-b16c-8f357b932170,74e1d76d-37a7-4102-95ae-5e2e56503fef,false,AwsApiCall,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:33:07Z,s3.amazonaws.com,CreateBucket,us-east-1,45.16.198.181,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.841 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-408612950575-41f38252""}]",51ADB9BD896999BE,96c0143e-9064-4cf2-b47b-b43b60a8577b,false,AwsApiCall,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:33:07Z,cloudtrail.amazonaws.com,StartLogging,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""}]",dbf01a5b-da32-470c-9761-79f01a878ddd,dd111cd1-ee03-43eb-9682-aa6c90986294,false,AwsApiCall,408612950575,
CloudTrail,ASIAV6IZ22IX6DZZG4VW,2020-08-25T19:33:07Z,cloudtrail.amazonaws.com,CreateTrail,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:408612950575:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-408612950575-41f38252""}]",904515ee-2a5e-4b94-b419-3b225929fc0e,f10e6eb2-c3b4-44aa-853c-62b1eb99cfed,false,AwsApiCall,408612950575,
CloudTrail,,2020-08-25T19:31:37Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,0d3d3ec4-989d-4077-b6ce-07f824a5b659,,AwsConsoleSignIn,408612950575,
root,ASIAV6IZ22IXVCLJP3VN,2020-08-25T19:26:56Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/CloudWatchFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",9fd65088-4cc1-4736-a400-e3886680ee3d,a9a4dfa2-8ac8-40f5-adc2-c6ca44e504b2,,AwsApiCall,408612950575,
root,,2020-08-25T19:26:16Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,ed4bcb96-dd16-4451-a4f6-326d9c142d23,,AwsConsoleSignIn,408612950575,
Accountant,,2020-08-25T19:24:52Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,60bb3e1e-0f60-4bd4-a109-0727496b584c,,AwsConsoleSignIn,408612950575,
root,,2020-08-25T19:24:09Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,618bf584-4e79-4d08-9210-e7da523f4289,,AwsConsoleSignIn,408612950575,
root,ASIAV6IZ22IX4KBC52J6,2020-08-25T19:22:31Z,iam.amazonaws.com,UpdateLoginProfile,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",d2dbfdd8-69cb-4ead-9742-3b6e2ced9c11,1d47315d-c8ed-4675-923a-03c4f15bfd3a,,AwsApiCall,408612950575,
root,,2020-08-25T19:21:39Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,3edc8c70-dd07-4278-bba6-537174bf91e0,,AwsConsoleSignIn,408612950575,
root,,2020-08-25T19:19:10Z,signin.amazonaws.com,PasswordUpdated,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,ec1c5231-3793-43ec-b43b-5f6c7b2d9553,,AwsConsoleSignIn,408612950575,
root,ASIAJVHDSSLKPXA6CMXA,2020-08-25T19:19:10Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],3f815dd2-a123-4684-af40-42272c1ea5a2,f6739f6c-293c-401f-8fd6-e0c557052282,false,AwsApiCall,408612950575,
root,,2020-08-25T19:18:50Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,c1bf792f-3697-4f5c-a618-d8ab5336e1f3,,AwsConsoleSignIn,408612950575,
root,,2020-08-25T18:51:07Z,signin.amazonaws.com,ConsoleLogin,us-east-1,45.16.198.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,[],,9380a2b9-ee75-4b5b-a4c9-99a4b4984919,,AwsConsoleSignIn,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXYUXYSWPK,2020-08-25T18:17:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.86.83.237,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],bffaa3a0-1644-4264-aff0-c971ba0754df,71cd56b8-e446-48d1-9a5f-207436f3544a,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX3YFNUMAT,2020-08-25T17:32:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,18.215.125.51,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],82f61fc6-3f85-49fb-b241-b4a9fa12446b,83a833cc-75f9-4e7b-9cef-6e7cfadfcce5,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXQLEQXNXO,2020-08-25T16:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,34.238.190.207,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],af3b50d6-2b65-4626-9e25-097ba2003870,83dd9e41-0727-40c2-a65f-cd0e13074e21,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXR65LDP3K,2020-08-25T16:02:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.92.188.227,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],433f828a-186f-4063-932e-3a0377addb5c,8bcf2a39-4f7c-451c-8d49-01e931a3ffe4,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXVCJUJ2X2,2020-08-25T14:17:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.85.61.235,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],654dfd4f-1ac5-41d2-b21b-d0d15aad48a2,64a180fa-9527-42ee-ba2d-8a6f1f53d244,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXW5L7L47A,2020-08-25T13:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.81.29.27,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],3c8d29bd-9d4f-4252-a290-ee138b73fb27,a0ed871b-47e0-4d61-bc72-6c3561e34f96,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXYTTP636Y,2020-08-25T12:32:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,100.26.148.143,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],51f1d058-9bb1-4e68-a24b-17a5230b58fb,1a476df9-3418-4753-84d4-c412d1bfc83c,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX4JYMYFDA,2020-08-25T11:32:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.236.39.65,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],fa68dca2-2bcb-4ac1-b9c8-6a74470986b7,923057d4-3706-43ff-baf1-2f3c8e24c618,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXURV4SX66,2020-08-25T10:17:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,34.207.66.113,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],c3827c93-06b3-40e9-ba41-dea3ac0b3842,384e5cdf-840e-42db-ad9e-a736fd22c761,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX7RUCLOYJ,2020-08-25T09:17:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.85.7.130,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],46f27f12-a66b-4731-b13e-923af145579d,e079634d-706f-48f8-a52a-4642abc51a62,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXXZ7W5M7P,2020-08-25T08:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,35.170.66.110,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],1353c1f8-6802-4004-853c-555a461de0bf,0262c626-bcbd-4416-ad19-bf8355959841,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX542WWY3C,2020-08-25T07:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.236.114.52,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],0add00f1-d6b7-458c-8e8d-4df2cb6b9e35,59fb051e-0f50-4322-b7e6-81eb00f63c2c,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXZQGEL4VP,2020-08-25T07:46:41Z,logs.amazonaws.com,CreateLogStream,us-east-1,18.207.132.174,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],13c58c37-0e3e-4e9a-ba4f-7b3ed922af66,2ed86ea6-6d51-48ad-8e13-a4e53587d6d8,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX3LFENR7E,2020-08-25T06:02:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.236.12.239,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],00554ec3-12e2-4290-a077-79d31a2d470b,516841ed-0cfd-4842-b656-f75c5c899936,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXRZS76XJB,2020-08-25T05:32:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,34.207.97.230,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],17d2d721-0e83-4d0d-a57f-cc1e53cdad24,7e12ace7-79a1-48ee-8f52-58d0bdafe470,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXQ3GYV4KD,2020-08-25T04:02:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.196.224.125,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],b216e69d-d307-4b71-903d-8b4d8b4735dc,5e5b4850-1c05-4cbd-a32e-fd76f9b7da0e,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXWRXFKG7A,2020-08-25T03:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.161.170.130,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],c49490c4-550a-45ee-8db1-22a18f6cad5e,176c1c67-5d48-4d0a-b0e3-4f72d9ac601b,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXRBWFX3GL,2020-08-25T02:02:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,35.153.106.24,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],9c24eaa8-9f9b-476e-b365-2bf02d6f6008,56194fa4-2dcc-442b-a3d0-ff867e36d909,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXYRH7O2XE,2020-08-25T01:32:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,35.153.162.184,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],55c4e103-24da-4084-9977-ee439eb8ee10,3818017b-31d0-421e-bb01-a3a2933ee155,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXVUMVEGNS,2020-08-25T00:17:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.234.236.102,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],035a1a70-11d6-4c33-b52a-c51c80a9ce41,d5123bb8-ff0a-4cbd-a9b0-3f3c2bbe93b5,,AwsApiCall,408612950575,
root,ASIAV6IZ22IXW7TM5GDX,2020-08-24T23:51:07Z,iam.amazonaws.com,EnableMFADevice,us-east-1,45.16.198.181,Coral/Netty4,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AWS ROOT USER""},{""resourceType"":""AWS::IAM::MfaDevice"",""resourceName"":""arn:aws:iam::408612950575:mfa/root-account-mfa-device""}]",bce77e41-7f64-482a-9bad-f0637b331688,c47463b0-edda-4a8c-bede-b6ae2323e3f1,false,AwsApiCall,408612950575,
root,ASIAV6IZ22IXW7TM5GDX,2020-08-24T23:50:03Z,iam.amazonaws.com,CreateVirtualMFADevice,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::MfaDevice"",""resourceName"":""root-account-mfa-device""},{""resourceType"":""AWS::IAM::MfaDevice"",""resourceName"":""arn:aws:iam::408612950575:mfa/root-account-mfa-device""}]",435980b4-9ac7-4622-a73b-3a8f6771f46a,624c705f-ba48-43d3-813d-0f1d6f8327aa,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX635LMDXD,2020-08-24T23:17:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,34.234.97.0,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],f6c645dd-bd07-4e20-855f-e9ca7fbe8544,500c61e5-4e1a-4efa-ae7b-d3450459a26d,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXRK3OWV4Z,2020-08-24T22:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.236.110.148,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],46034b45-423f-45ba-82e5-1d38bac027af,ed7a879b-1ea4-4db8-b562-51f4d7ea6786,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXZVOTFYMC,2020-08-24T22:02:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.236.229.206,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],5ea2c833-b00a-4d93-9727-1caa80c9d763,ab202de5-3517-465e-9c83-f0daa8755314,,AwsApiCall,408612950575,
root,ASIAV6IZ22IXW7TM5GDX,2020-08-24T22:01:03Z,iam.amazonaws.com,DeleteAccessKey,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIAJCMFJWC4L6AE6QWA""}]",6049bfcd-1d68-485a-893b-859b3f31986e,5497e0b0-fd24-4ab2-b6fa-420c28a241f4,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXTPXXRF6W,2020-08-24T21:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.235.22.32,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],d5118e1a-5fe6-473d-af7f-e798a1c77b4d,a28f7e69-0061-49da-8863-ffb961f9623a,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXUR3HLRV2,2020-08-24T20:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.234.246.196,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],4654510c-fc3c-40bc-b569-2072c9f50093,f806097d-efc6-43dd-9a8b-930a683b37d9,,AwsApiCall,408612950575,
root,ASIAV6IZ22IXW7TM5GDX,2020-08-24T20:25:03Z,iam.amazonaws.com,DeleteAccessKey,us-east-1,45.16.198.181,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIAJ4DIVJAMVSWKVPRA""}]",03cfac31-7a18-456e-86e0-1130ac570605,94f7597a-557c-41fa-87cb-5a3c8a3a722b,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IXUEDNKF7Y,2020-08-24T20:02:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.166.41.193,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],cc1beb1b-d00a-4ae0-9a95-75dc0c654cd6,1bab6925-f775-49b0-93aa-fcafbb0005b3,,AwsApiCall,408612950575,
st-ring-alarm-f8,ASIAV6IZ22IX7QDWNO4C,2020-08-24T19:47:44Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.230.170.209,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],edbfa57b-8f0e-4eb6-b95f-dd0353bf7e72,1fd2a57f-bed3-4571-9ed8-eac915fddecc,,AwsApiCall,408612950575,
