User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,ASIAVRYN57QVBUHJUCL4,2021-08-05T16:15:50Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,86.42.21.245,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.991 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation cfg/retry-mode/legacy]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-381744446506-87ab5dcb""}]",3RJ3X7DJ8G3DNPBT,af95e53e-034a-4937-8ef8-5c495cd0bfed,false,AwsApiCall,381744446506,Management
CloudTrail,ASIAVRYN57QVBUHJUCL4,2021-08-05T16:15:50Z,sns.amazonaws.com,SetTopicAttributes,us-east-1,86.42.21.245,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.991 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation cfg/retry-mode/legacy",,"[{""resourceType"":""AWS::SNS::Topic"",""resourceName"":""arn:aws:sns:us-east-1:381744446506:aws-cloudtrail-logs-381744446506-ddd4f6d5""}]",e557ff6e-791d-58d5-8fda-a6e869eb6a7f,b8ca1ba3-c6eb-488e-b5c1-6fd1f5abe8bb,false,AwsApiCall,381744446506,Management
CloudTrail,ASIAVRYN57QVBUHJUCL4,2021-08-05T16:15:50Z,kms.amazonaws.com,CreateKey,us-east-1,86.42.21.245,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.991 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation cfg/retry-mode/legacy",,"[{""resourceType"":""AWS::KMS::Key"",""resourceName"":""40ce846b-6c89-423b-a2fe-5b750ce84baa""}]",45540249-6401-4085-b2aa-2ee77ba4a208,c36c17ab-b51b-4a75-89dc-310d7276f247,false,AwsApiCall,381744446506,Management
CloudTrail,ASIAVRYN57QVBUHJUCL4,2021-08-05T16:15:50Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,86.42.21.245,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.991 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation cfg/retry-mode/legacy]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-381744446506-87ab5dcb""}]",3RJ4D918BBTCHQPZ,e988f0e6-4243-41bc-9023-c967c60849c2,false,AwsApiCall,381744446506,Management
CloudTrail,ASIAVRYN57QVBUHJUCL4,2021-08-05T16:15:50Z,sns.amazonaws.com,CreateTopic,us-east-1,86.42.21.245,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.991 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation cfg/retry-mode/legacy",,"[{""resourceType"":""AWS::SNS::Topic"",""resourceName"":""arn:aws:sns:us-east-1:381744446506:aws-cloudtrail-logs-381744446506-ddd4f6d5""}]",b514311d-b386-5391-aff2-689ba370313b,f60b82c0-c1c4-4571-8de6-e52bef420fb3,false,AwsApiCall,381744446506,Management
udacitycac,ASIAVRYN57QVHB7MROOL,2021-08-05T16:02:25Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,86.42.21.245,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",7cac4d30-2664-4efe-b2c7-7a683d9701ea,138c7082-30e3-476d-9bf2-dd6dce37055b,false,AwsApiCall,381744446506,Management
udacitycac,ASIAVRYN57QVHB7MROOL,2021-08-05T16:02:24Z,iam.amazonaws.com,AddUserToGroup,us-east-1,86.42.21.245,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",c9a39462-9cdf-4fc2-96a7-32eaefa8c05c,04eb4288-b4e1-45f6-b44b-ea5f9eab55e3,false,AwsApiCall,381744446506,Management
udacitycac,ASIAVRYN57QVHB7MROOL,2021-08-05T16:02:24Z,iam.amazonaws.com,CreateUser,us-east-1,86.42.21.245,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::381744446506:user/CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAVRYN57QVIMM5FHKJC""}]",ba1489ca-cb2e-4e80-b786-84c44c9ded11,a2f2821d-462c-4438-afeb-d082ba0f13f8,false,AwsApiCall,381744446506,Management
udacitycac,ASIAVRYN57QVHB7MROOL,2021-08-05T15:56:03Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,86.42.21.245,console.amazonaws.com,,[],39d4877d-5975-43bf-af5e-ae4134e98186,4907b8d3-6128-4d6c-8aeb-fa8524cf8de8,false,AwsApiCall,381744446506,Management
udacitycac,ASIAVRYN57QVHB7MROOL,2021-08-05T15:55:14Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,86.42.21.245,console.amazonaws.com,,[],609644dd-caf9-47af-ba3f-f3871e20d928,a40740c0-cba3-432c-87f9-ecdf35919ee5,false,AwsApiCall,381744446506,Management
user1498551=4926658566,,2021-08-05T14:25:23Z,signin.amazonaws.com,ConsoleLogin,us-east-1,52.34.31.93,Go-http-client/1.1,,[],,c006e1c2-23f2-4a8a-b56d-450314f38300,false,AwsConsoleSignIn,381744446506,Management
voclabs1628173520,ASIAVRYN57QVD3D3RWEI,2021-08-05T14:25:21Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,54.190.147.159,aws-sdk-php/3.158.13 GuzzleHttp/6.5.5 curl/7.61.1 PHP/7.3.15,NoSuchEntityException,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""Pvoclabs""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""voclabs""}]",7eddf604-3616-480d-b1ee-b41f8d45e0b3,4f2e155d-326a-4305-8155-2cc31c26bee4,false,AwsApiCall,381744446506,Management
voclabs1628173520,ASIAVRYN57QVD3D3RWEI,2021-08-05T14:25:21Z,iam.amazonaws.com,UpdateRole,us-east-1,54.190.147.159,aws-sdk-php/3.158.13 GuzzleHttp/6.5.5 curl/7.61.1 PHP/7.3.15,,[],f918d16b-c1e7-49ff-9aef-fb8c48fc1e28,bdfb9473-5720-4879-b494-2b4b47854c89,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:40:15Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",87c45f88-faec-42c1-86a8-fa89ad30296b,32b79583-5e6d-49f0-8d0f-1ceb241c76f7,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:40:15Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",0a67b6b0-ac22-4890-ad18-034e49c4dfec,3ba6b130-f931-4c80-8c2b-ccf2805fd3bc,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:40:15Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",4ab060c8-fece-4bf6-81f4-29be8d5acea4,5e4ca14f-cc8e-43f5-bf86-f1d1007c1dce,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:40:15Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",1765ca4d-e489-432d-8853-c2f04a3eb45e,b0122efa-b458-4efb-95eb-5dfafc8fabe4,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:40:15Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",0922652a-3462-4047-9653-a7bd72e7fedc,b3931a20-404e-4c1d-96bc-b223fcba82f3,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:40:15Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",2b999bc5-e812-464f-b1f0-586bf022c8f2,fe0498f1-d9ab-414d-8628-e68f010279a2,false,AwsApiCall,381744446506,Management
udacitycac,ASIAVRYN57QVE55VJ4BD,2021-08-04T20:35:44Z,ec2.amazonaws.com,CreateSubnet,us-east-1,86.42.21.245,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-5bd14826""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0f84c3522a06e6b46""}]",22d5e8bf-860a-4ccc-90a3-4edca8391ffb,0a9654de-a60f-4523-ab9b-0265c32ebfd7,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:25:46Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",4a377574-7d4a-4cc9-a9f3-45cf3c7f3855,911814cf-9b16-4fdf-85fe-d37c9a1dd86f,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:25:46Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",632fb0c2-323e-478b-b0fe-493e4e995fab,a57a292b-078b-4b31-bbf7-1c8d8548c371,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:25:46Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",3015aee9-77ab-4652-b5bc-393e06c0fcd0,ba9bcaea-dfe0-4e81-bfd9-5141c52f1796,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:25:46Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",ce7315dc-b368-4de1-bf81-34e0904dd6bb,d5d03ec4-584c-485c-87de-efd05812e531,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:25:46Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",8926aba2-b71c-47fd-8b36-8e850c7a01af,ef08a543-94b9-4ef8-9a87-7724742f07f6,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:25:45Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",fabdbcd2-299a-4608-a36f-b29131fca9c6,d504dd91-28c8-434f-a708-82fca25bf4d1,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:24:00Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.InvalidAMIID.Malformed,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a1b7fe545997ae""}]",fc170075-ae0e-471b-b0e5-fe601da3d49e,edd6795b-79e6-49d7-9efb-49a5f0a2a2fb,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:23:59Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.InvalidAMIID.Malformed,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a1b7fe545997ae""}]",0ea4d345-0b47-4e5c-b63e-2c3e043ef3d9,1d83164d-6604-44b9-915c-2db4e5191f80,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:23:59Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",e4336ba2-4c9f-43b6-aa12-da99086ff770,510c9944-8d6f-4a84-b0cb-d869ed9353f6,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:23:59Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.MissingInput,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a""}]",502209ce-0d05-46c9-bb44-32e36cccb84d,86265cfd-7b1f-4338-80cb-725d2535cbb6,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:23:59Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.InvalidAMIID.Malformed,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a1b7fe545997ae""}]",32eccdb5-70d4-4b8a-aade-9ba6ab0af2a9,bbde288b-2db1-4c3b-aafe-7a885ba38590,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:23:59Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.InvalidAMIID.Malformed,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0c2b8ca1dad447f8a1b7fe545997ae""}]",797c7ee5-865d-430d-abe5-5250fab1ed0c,e5a62193-6030-4a7b-9cde-333ec1c3999e,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:20:39Z,ec2.amazonaws.com,CreateSubnet,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-5bd14826""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-06db0e65b4389834f""}]",6196127c-61a5-4853-b6e2-90599517715e,1a8ba2d0-7395-4f63-aebf-9a7f32582490,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:20:39Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.InvalidAMIID.NotFound,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-058b1b7fe545997ae""}]",52c3e5d1-dd8a-4161-8801-d325c5ef937e,23ee2894-dfab-46a0-ada4-d367c58ee5a2,false,AwsApiCall,381744446506,Management
udacitycac,AKIAVRYN57QVHIX3E254,2021-08-04T20:20:39Z,ec2.amazonaws.com,RunInstances,us-east-1,86.42.21.245,APN/1.0 HashiCorp/1.0 Terraform/1.0.2 (+https://www.terraform.io) terraform-provider-aws/3.50.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.39.5 (go1.16; darwin; amd64),Client.InvalidAMIID.NotFound,"[{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-058b1b7fe545997ae""}]",e4a441e2-210b-40f4-b65c-0f07627689a0,3d03b12e-c21c-47af-8b9a-c774e64df40c,false,AwsApiCall,381744446506,Management
